,Dorm,Network,PID,In_degree,Out_degree,Degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reaching_centrality
5,Alondra,PosAffPres,8FFaAiwKcb,1,5,0.113207547,0.018867925,0.094339623,0.068484197,0.153671289,0.047714078,0.047774552,9.466666667,0.735849057
6,Alondra,PosAffPres,8Ji9r6ATyR,3,6,0.169811321,0.056603774,0.113207547,0.099998948,0.163522013,0.048476052,0.048681664,10.65,0.735849057
7,Alondra,PosAffPres,AokPyCa4Vf,1,3,0.075471698,0.018867925,0.056603774,0.028519016,0.099646226,0.005986938,0.005986938,6.712301587,0.735849057
8,Alondra,PosAffPres,B4GwtIPWEA,1,5,0.113207547,0.018867925,0.094339623,0.08288969,0.118099231,0.021770682,0.021770682,7.678968254,0.735849057
9,Alondra,PosAffPres,DFZonvMbYz,3,4,0.132075472,0.056603774,0.075471698,0.011838085,0.11490736,0.025217707,0.025217707,8.519047619,0.735849057
10,Alondra,PosAffPres,EyIKgswV5h,2,6,0.150943396,0.037735849,0.113207547,0.183625204,0.179643901,0.09948597,0.0992985,11.28333333,0.735849057
11,Alondra,PosAffPres,EZZAfoTzU5,1,4,0.094339623,0.018867925,0.075471698,0.034406219,0.12754717,0.028374456,0.028604257,7.95,0.735849057
12,Alondra,PosAffPres,f8wFyStuKA,3,3,0.113207547,0.056603774,0.056603774,0.023563591,0.139551442,0.011792453,0.011792453,9.70952381,0.056603774
13,Alondra,PosAffPres,FmEtaLdyUP,2,5,0.132075472,0.037735849,0.094339623,0.240916312,0.150055494,0.013788099,0.013788099,10.13452381,0.735849057
14,Alondra,PosAffPres,GRS7z5mppv,0,2,0.037735849,0,0.037735849,3.54E-25,0,0,0,0,0.811320755
15,Alondra,PosAffPres,iltQcVLnHa,6,3,0.169811321,0.113207547,0.056603774,0.133059031,0.163522013,0.050931301,0.050904088,12.17619048,0.735849057
16,Alondra,PosAffPres,jde0LtXmui,6,1,0.132075472,0.113207547,0.018867925,0.461283724,0.193253288,0.019412192,0.019412192,13.75952381,0.735849057
17,Alondra,PosAffPres,jnK5jx7q06,1,3,0.075471698,0.018867925,0.056603774,1.45E-23,0.018867925,0.000544267,0.000544267,1,0.754716981
18,Alondra,PosAffPres,mU5Bm0IA5I,0,1,0.018867925,0,0.018867925,3.54E-25,0,0,0,0,0.018867925
19,Alondra,PosAffPres,MVj5KiRVic,0,4,0.075471698,0,0.075471698,3.54E-25,0,0,0,0,0.773584906
20,Alondra,PosAffPres,Nv6B58pDzQ,9,6,0.283018868,0.169811321,0.113207547,0.459299157,0.209093721,0.163050314,0.162955068,15.59285714,0.735849057
21,Alondra,PosAffPres,ORnEt9oGFG,2,6,0.150943396,0.037735849,0.113207547,0.240916312,0.150055494,0.058599419,0.058599419,10.13452381,0.735849057
22,Alondra,PosAffPres,Otj5ACG4Eq,0,6,0.113207547,0,0.113207547,3.54E-25,0,0,0,0,0.830188679
23,Alondra,PosAffPres,QQfFuXBOBe,1,6,0.132075472,0.018867925,0.113207547,0.032614821,0.12754717,0.044871795,0.044932269,8.116666667,0.735849057
24,Alondra,PosAffPres,RTkwouHacL,5,6,0.20754717,0.094339623,0.113207547,0.074400367,0.170062893,0.074129173,0.074315131,11.73333333,0.735849057
25,Alondra,PosAffPres,SlopF1tw7Q,2,2,0.075471698,0.037735849,0.037735849,0.08288969,0.121473495,0.009071118,0.009071118,8.428968254,0.735849057
26,Alondra,PosAffPres,vcM4I7ahKq,1,6,0.132075472,0.018867925,0.113207547,2.91E-22,0.025157233,0.010020561,0.010099178,1.5,0.754716981
27,Alondra,PosAffPres,x4uS8bnzwc,1,5,0.113207547,0.018867925,0.094339623,1.45E-23,0.018867925,0.014876633,0.014876633,1,0.79245283
28,Alondra,PosAffPres,XzE2YEAeBB,0,6,0.113207547,0,0.113207547,3.54E-25,0,0,0,0,0.150943396
29,Alondra,PosAffPres,zCezlMpAcO,1,6,0.132075472,0.018867925,0.113207547,1.45E-23,0.018867925,0.007486696,0.007544146,1,0.79245283
30,Alondra,PosAffPres,ZkLlaLrQkh,3,1,0.075471698,0.056603774,0.018867925,0.167838862,0.155545329,0.003749395,0.003749395,10.96785714,0.735849057
31,Alondra,PosAffPres,2UK6dKygn0,2,0,0.037735849,0.037735849,0,0.090142294,0.18451075,0,0,11.61666667,0
32,Alondra,PosAffPres,2t2sqsHVqv,5,0,0.094339623,0.094339623,0,0.1345952,0.212264151,0,0,14.2,0
33,Alondra,PosAffPres,3gEiO3Vvhw,3,0,0.056603774,0.056603774,0,0.032614821,0.140354255,0,0,9.95,0
34,Alondra,PosAffPres,7WTyBtV0WF,1,0,0.018867925,0.018867925,0,1.45E-23,0.018867925,0,0,1,0
35,Alondra,PosAffPres,7dUYGwkxk4,3,0,0.056603774,0.056603774,0,3.19E-22,0.056603774,0,0,3,0
36,Alondra,PosAffPres,95dslV1gqt,3,0,0.056603774,0.056603774,0,0.138212964,0.174110342,0,0,11.28333333,0
37,Alondra,PosAffPres,ADOSSQSk8L,3,0,0.056603774,0.056603774,0,0.094082779,0.183396226,0,0,11.7,0
38,Alondra,PosAffPres,DVHOpKeyEt,7,0,0.132075472,0.132075472,0,0.097945786,0.205294283,0,0,14.25,0
39,Alondra,PosAffPres,J3aYRG5EAA,1,0,0.018867925,0.018867925,0,2.91E-22,0.025157233,0,0,1.5,0
40,Alondra,PosAffPres,KG9AbMggIn,3,0,0.056603774,0.056603774,0,0.05796981,0.168096055,0,0,10.86666667,0
41,Alondra,PosAffPres,OgZz67fyqj,3,0,0.056603774,0.056603774,0,0.028519016,0.112919487,0,0,8.495634921,0
42,Alondra,PosAffPres,PKpZd7lFZi,2,0,0.037735849,0.037735849,0,3.05E-22,0.04245283,0,0,2.5,0
43,Alondra,PosAffPres,QaBLfwCjtz,9,0,0.169811321,0.169811321,0,0.332800707,0.242499227,0,0,16.25,0
44,Alondra,PosAffPres,TPmGBQk2mq,1,0,0.018867925,0.018867925,0,0.08288969,0.122809973,0,0,7.928968254,0
45,Alondra,PosAffPres,VcecqccyWX,1,0,0.018867925,0.018867925,0,0.025598582,0.134850166,0,0,8.533333333,0
46,Alondra,PosAffPres,cUTstkQBzc,2,0,0.037735849,0.037735849,0,0.16209977,0.163746631,0,0,11.05119048,0
47,Alondra,PosAffPres,d3eaPDsH4T,4,0,0.075471698,0.075471698,0,0.106453281,0.188903863,0,0,12.28333333,0
48,Alondra,PosAffPres,eaZChV6Zzv,1,0,0.018867925,0.018867925,0,0.068484197,0.158100195,0,0,9.716666667,0
49,Alondra,PosAffPres,f6EpLOm0M4,1,0,0.018867925,0.018867925,0,0.004073149,0.099671862,0,0,6.847619048,0
50,Alondra,PosAffPres,sqe3lI93Us,1,0,0.018867925,0.018867925,0,0.028519016,0.101886792,0,0,6.662301587,0
51,Alondra,PosAffPres,v62We6ItmL,2,0,0.037735849,0.037735849,0,0.008107741,0.118417347,0,0,8.196428571,0
52,Alondra,PosAffPres,xQMrntmJiO,2,0,0.037735849,0.037735849,0,0.045780395,0.132256894,0,0,9.13452381,0
53,Alondra,PosAffPres,yO9lkWPQCC,1,0,0.018867925,0.018867925,0,0.011222056,0.108304858,0,0,6.90952381,0
0,Alondra,PosEmoSupp,1PyAtD1gRL,3,6,0.160714286,0.053571429,0.107142857,4.53E-05,0.072916667,0.005519481,0.005519481,4.833333333,0.25
1,Alondra,PosEmoSupp,1zOMoNHmg9,1,4,0.089285714,0.017857143,0.071428571,0.028466397,0.068587662,0.015016234,0.015097403,4.533333333,0.375
2,Alondra,PosEmoSupp,3hqUkuC5Qn,1,1,0.035714286,0.017857143,0.017857143,1.12E-53,0.017857143,0.000324675,0.000324675,1,0.017857143
3,Alondra,PosEmoSupp,6jHJKaD4Cb,3,6,0.160714286,0.053571429,0.107142857,3.05E-05,0.067307692,0.008658009,0.008658009,4.666666667,0.25
4,Alondra,PosEmoSupp,7mbIhjLfDt,4,5,0.160714286,0.071428571,0.089285714,5.60E-05,0.0875,0.008495671,0.008495671,5.5,0.25
5,Alondra,PosEmoSupp,7WTyBtV0WF,2,1,0.053571429,0.035714286,0.017857143,0.087827262,0.094308036,0.012418831,0.0125,6.25,0.375
6,Alondra,PosEmoSupp,8Ji9r6ATyR,0,6,0.107142857,0,0.107142857,1.25E-55,0,0,0,0,0.642857143
7,Alondra,PosEmoSupp,AokPyCa4Vf,3,2,0.089285714,0.053571429,0.035714286,6.78E-11,0.06377551,0.001298701,0.001298701,4,0.089285714
8,Alondra,PosEmoSupp,B4GwtIPWEA,2,5,0.125,0.035714286,0.089285714,0.220562137,0.064209726,0.006168831,0.006168831,5.00952381,0.375
9,Alondra,PosEmoSupp,DFZonvMbYz,3,5,0.142857143,0.053571429,0.089285714,0.219073374,0.104064039,0.032548701,0.032467532,7.083333333,0.375
10,Alondra,PosEmoSupp,eaZChV6Zzv,0,3,0.053571429,0,0.053571429,1.25E-55,0,0,0,0,0.303571429
11,Alondra,PosEmoSupp,EyIKgswV5h,3,2,0.089285714,0.053571429,0.035714286,0.158480514,0.08622449,0.015746753,0.015746753,6.616666667,0.375
12,Alondra,PosEmoSupp,EZZAfoTzU5,1,3,0.071428571,0.017857143,0.053571429,1.46E-05,0.046052632,0.000162338,0.000162338,3.166666667,0.25
13,Alondra,PosEmoSupp,f8wFyStuKA,0,3,0.053571429,0,0.053571429,1.25E-55,0,0,0,0,0.053571429
14,Alondra,PosEmoSupp,FmEtaLdyUP,3,5,0.142857143,0.053571429,0.089285714,0.340249742,0.083829365,0.005221861,0.005194805,6.45,0.375
15,Alondra,PosEmoSupp,GRS7z5mppv,0,1,0.017857143,0,0.017857143,1.25E-55,0,0,0,0,0.017857143
16,Alondra,PosEmoSupp,iltQcVLnHa,3,5,0.142857143,0.053571429,0.089285714,7.93E-11,0.055803571,0.005194805,0.005194805,3.833333333,0.089285714
17,Alondra,PosEmoSupp,jde0LtXmui,4,1,0.089285714,0.071428571,0.017857143,0.45053081,0.08622449,0.000838745,0.000811688,6.95,0.375
18,Alondra,PosEmoSupp,jnK5jx7q06,1,4,0.089285714,0.017857143,0.071428571,1.12E-53,0.017857143,0.004220779,0.004220779,1,0.232142857
19,Alondra,PosEmoSupp,mU5Bm0IA5I,0,2,0.035714286,0,0.035714286,1.25E-55,0,0,0,0,0.035714286
20,Alondra,PosEmoSupp,MVj5KiRVic,2,4,0.107142857,0.035714286,0.071428571,0.15008895,0.091450216,0.006168831,0.006168831,6.166666667,0.375
