"","PID","total_weighted_empathy_network","avg_weighted_empathy_network","avg_empathy_network","Dorm","subject_wellbeing","Nomination","shortest_path_length","nomination_empathy","nomination_empathic_concern","weighted_empathy","avg_empathy_network_z","total_weighted_empathy_network_z","avg_weighted_empathy_network_z","subject_wellbeing_z"
"2538","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"HR47S7QiLB",3,2.6875,2.75,0.895833333333333,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2539","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"i4vJjmRZQY",4,2.875,2,0.71875,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2540","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"Iu0sA8ZEAa",3,3.35416666666667,3.25,1.11805555555556,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2541","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"KwUaX2gNsS",2,NA,NA,NA,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2542","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"LFZjeuLVta",4,3.35416666666667,3.75,0.838541666666668,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2543","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"LYnOGjg03C",2,2.75,3.25,1.375,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2544","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"PAfhnhVBGM",6,2.77083333333333,2.75,0.461805555555555,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2545","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"XoYNGBwzqv",4,2.77083333333333,3.25,0.692708333333332,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2546","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"zXBSJOzGIH",1,2.875,2.5,2.875,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2547","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"1kojlOU0VJ",3,2.14583333333333,3,0.715277777777777,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2548","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"7IBqGSvpfX",4,2.22916666666667,2.25,0.557291666666668,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2549","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"CZsQj3YcN8",6,NA,NA,NA,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2550","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"DBg7PwKloR",2,3.1875,2.25,1.59375,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2551","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"E1TUGRNVaC",3,4.10416666666667,4,1.36805555555556,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2552","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"aFnFr8c1vl",2,2.8125,3.5,1.40625,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2553","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"bwJ7DYOVDT",5,3.08333333333333,3,0.616666666666666,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2554","DJxIl0YxyV",29.8697916666667,1.3577178030303,3.15719696969697,"Cedro",1.78571428571429,"sNSJE2oHmc",4,3.25,3.25,0.8125,0.59484407719066,-0.21332758509712,0.550690802404412,-1.2457622217953
"2555","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"08JYVDNSVE",4,3.79166666666667,3.5,0.947916666666668,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2556","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"78FcvndvBA",5,4.20833333333333,3.75,0.841666666666666,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2557","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"8LmM2zih03",3,3.5,2.5,1.16666666666667,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2558","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"8XR2XWSfga",7,3.47916666666667,3.25,0.49702380952381,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2559","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"BWWbrUdLg3",1,3.45833333333333,3.25,3.45833333333333,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2560","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"BWWbrUdLg3",1,NA,NA,NA,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2561","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"fGs9EHg5R3",3,4.04166666666667,3.25,1.34722222222222,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2562","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"fGs9EHg5R3",3,NA,NA,NA,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2563","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"g7G9WmY2Sc",3,2.72916666666667,3.75,0.909722222222223,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2564","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"HR47S7QiLB",5,2.6875,2.75,0.5375,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2565","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"i4vJjmRZQY",1,2.875,2,2.875,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2566","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"Iu0sA8ZEAa",1,3.35416666666667,3.25,3.35416666666667,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2567","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"KwUaX2gNsS",3,NA,NA,NA,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2568","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"LFZjeuLVta",5,3.35416666666667,3.75,0.670833333333334,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2569","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"LYnOGjg03C",2,2.75,3.25,1.375,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2570","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"PAfhnhVBGM",8,2.77083333333333,2.75,0.346354166666666,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2571","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"XoYNGBwzqv",5,2.77083333333333,3.25,0.554166666666666,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2572","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"zXBSJOzGIH",3,2.875,2.5,0.958333333333333,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2573","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"1kojlOU0VJ",3,2.14583333333333,3,0.715277777777777,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2574","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"7IBqGSvpfX",5,2.22916666666667,2.25,0.445833333333334,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2575","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"CZsQj3YcN8",7,NA,NA,NA,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2576","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"DBg7PwKloR",2,3.1875,2.25,1.59375,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2577","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"E1TUGRNVaC",4,4.10416666666667,4,1.02604166666667,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2578","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"aFnFr8c1vl",4,2.8125,3.5,0.703125,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2579","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"bwJ7DYOVDT",5,3.08333333333333,3,0.616666666666666,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2580","Dkvg4eCzpY",25.5906001984127,1.16320909992785,3.15719696969697,"Cedro",2.78571428571429,"sNSJE2oHmc",5,3.25,3.25,0.65,0.59484407719066,-0.383802377764018,0.0617146596874763,0.0778569974404307
"2581","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"30pns63Ej7",5,3.47916666666667,3,0.695833333333334,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2582","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"3vz8kuXpUz",4,3.25,3,0.8125,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2583","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"9p6AqVIeLg",1,NA,NA,NA,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2584","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"C5coo7JHBK",1,2.66666666666667,2.75,2.66666666666667,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2585","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"ifAMGibTO9",6,3.1875,3.5,0.53125,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2586","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"Nq5rVaQwQs",3,3.29166666666667,3,1.09722222222222,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2587","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"ojMKuYCNqK",4,2.85416666666667,3,0.713541666666668,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2588","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"RhrK04gsRR",4,3.04166666666667,4,0.760416666666668,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2589","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"soYFqRQsq9",1,NA,NA,NA,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2590","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"T8EWw5z2x6",3,3.91666666666667,3.5,1.30555555555556,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2591","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"T8EWw5z2x6",3,NA,NA,NA,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2592","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"tMXSXmK90v",7,2.41666666666667,2.25,0.345238095238096,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2593","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"uZjDufoxPs",3,2.54166666666667,2.75,0.847222222222223,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2594","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"WRhoFXozqP",4,3.875,3.25,0.96875,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2595","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"xe3X2hSApt",4,NA,NA,NA,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2596","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"yixMHIJuFq",2,3.45833333333333,2.5,1.72916666666666,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2597","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"ZvNLxUauGr",3,2.83333333333333,2.5,0.944444444444443,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2598","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"4JUkminEM3",8,NA,NA,NA,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2599","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"BfAnw7gIq3",6,2.22916666666667,2.75,0.371527777777778,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2600","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"EzEKw1zpAO",2,2.66666666666667,2.25,1.33333333333334,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2601","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"FDU1b2Ylqq",4,2.52083333333333,2.25,0.630208333333332,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2602","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"OvKWMaI0QD",5,NA,NA,NA,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2603","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"Ybg4EJffam",7,NA,NA,NA,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2604","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"avWfrmpVcb",1,3.58333333333333,3.25,3.58333333333333,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2605","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"g1LhdTmUmN",2,2.95833333333333,2.25,1.47916666666666,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2606","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"n08loMfJH7",5,2.72916666666667,2,0.545833333333334,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2607","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"oFmEg5VrVP",5,3.91666666666667,3.25,0.783333333333334,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2608","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"rIB9BMY7WX",5,3.45833333333333,3.25,0.691666666666666,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2609","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"vJNFD09Q9r",5,2.85416666666667,2.5,0.570833333333334,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2610","DpI62DO9wI",23.4070436507937,1.06395652958153,3.07859848484849,"FroSoCo",2.78571428571429,"vJNFD09Q9r",5,NA,NA,NA,-0.0207286983524617,-0.470791088714054,-0.187796741234886,0.0778569974404307
"2611","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"0pORiiPzFJ",3,3.97916666666667,3.75,1.32638888888889,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2612","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"2ysmumKheG",6,2.80555555555556,2.5,0.467592592592593,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2613","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"AKWrTUVKs8",8,2.16666666666667,2.25,0.270833333333334,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2614","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"bD9f6llLpe",4,2.83333333333333,3.75,0.708333333333332,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2615","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"bU2fBNkYRL",8,3.39583333333333,3.5,0.424479166666666,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2616","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"EDXX25pBlE",5,3.47916666666667,3,0.695833333333334,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2617","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"gDKlZubk20",1,2.0625,2.5,2.0625,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2618","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"hCj62DCCyZ",7,3.35416666666667,3,0.479166666666667,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2619","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"hW1jvoxgyh",7,3.125,3.25,0.446428571428571,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2620","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"hW1jvoxgyh",7,NA,NA,NA,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2621","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"jd9y5dsXO7",2,2.125,2.5,1.0625,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2622","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"jd9y5dsXO7",2,NA,NA,NA,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2623","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"oWg71k35iP",5,3.27083333333333,2.75,0.654166666666666,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2624","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"pRDnGQRKZg",4,3.0625,3,0.765625,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2625","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"Sc6riQrRX4",3,2.75,2.75,0.916666666666667,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2626","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"StDe6Jf4JB",10,3.625,3.75,0.3625,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2627","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"StDe6Jf4JB",10,NA,NA,NA,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2628","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"StDe6Jf4JB",10,NA,NA,NA,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2629","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"UKBoWSULpT",2,3.39583333333333,3.75,1.69791666666666,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2630","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"5Lox6JSdzD",1,3.54166666666667,3.25,3.54166666666667,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2631","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"5eggge3kdl",1,3.91666666666667,3.5,3.91666666666667,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2632","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"AI6JyFIYma",3,2.83333333333333,2.25,0.944444444444443,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2633","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"DklVDmfaGa",5,1.375,1.25,0.275,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2634","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"K4QLJDOI7c",1,4,3.5,4,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2635","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"VQDKQgqo5c",10,2.77083333333333,2.5,0.277083333333333,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2636","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"X1UhfCJr3b",8,4,3.5,0.5,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2637","DpLfSTNApV",27.3478753306878,1.18903805785599,3.08574879227053,"WestFloMo",3.21428571428571,"p9BM6dRjOS",2,3.10416666666667,3.75,1.55208333333334,0.0352715489075235,-0.313795901995002,0.126646171833999,0.645122377112876
"2638","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"0S0hJZKYOx",6,3.66666666666667,2.75,0.611111111111112,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2639","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"3H9reqfpXw",7,2.625,3.5,0.375,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2640","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"8og3CYBzZm",3,2.8125,2.5,0.9375,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2641","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"8rsekwqjFy",3,2.9375,2.25,0.979166666666667,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2642","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"BdMK1pChJw",1,3.45833333333333,3,3.45833333333333,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2643","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"gzMvr3oLnV",2,3.70833333333333,4,1.85416666666666,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2644","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"h18lnvVtk3",3,NA,NA,NA,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2645","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"h2yn09VXH2",2,2.58333333333333,3,1.29166666666666,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2646","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"KWWR2O9VsR",8,3.33333333333333,2.75,0.416666666666666,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2647","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"mFJ71HQO5l",2,NA,NA,NA,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2648","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"mqxstEqwVb",2,3.14583333333333,4,1.57291666666666,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2649","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"mqxstEqwVb",2,NA,NA,NA,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2650","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"oA0q2Po7xf",4,3.25,3.25,0.8125,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2651","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"op8ylvWbRU",7,3.02083333333333,3,0.431547619047619,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2652","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"sM0SccVthb",1,3.33333333333333,3.75,3.33333333333333,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2653","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"T3iNOulFja",2,2.83333333333333,3.25,1.41666666666666,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
"2654","E3N2MzFtLE",28.1380291005291,1.17241787918871,2.98003472222222,"JRo",2.78571428571429,"uAKoPLZITf",3,3.16666666666667,3.75,1.05555555555556,-0.792666847602836,-0.28231768909241,0.0848646436742413,0.0778569974404307
