"ID","Empathy_Factor","NegAffect_Factor","PosAffect_Factor","LifeSatTransf_Factor","Floor","Age","Gender_bin","Race_1","Race_2","Race_3","Race_4","Race_5","Race_6","Race_7","Race_8","Race_9","Race_cat","Major_recode","Major_BySchool","Rlgn","PolPrty","FinclAid","Born_bin","YearsUS","CtznStatus_bin","Siblings","FatherEd_recode","MotherEd_recode","FmlyIncome","FmlyStatus","IRI_PT","IRI_EC","IRI_PD","PosEmp_avg","LTES_avg","PSA_avg","IRQ_TN","IRQ_TP","IRQ_EN","IRQ_EP","IRQ_TOTAL","NTB_avg","SSS_Stnfrd","MCSDS_avg","PANAS_PosAvg","PANAS_NegAvg","BFI_e","BFI_a","BFI_c","BFI_n","BFI_o","NPI15_avg","BAS_reward","BAS_fun","BAS_drive","BAS_avg","BIS_avg","Loneliness_avg","SWLS_avg","SHS_avg","PSS_avg","STAI_MEAN","CESD_avg","HPS_avg","RSQ_avg","RSQ_Brood","RSQ_Ponder","Hlth_Time0","SleepHrs_Time0","Rested_Time0","Exercise_Time0","Alcohol_Time0","AlchAmt_Time0","dorm","time","inDegreeQ1","outDegreeFullQ1","outDegreeQ1","numReciprocalQ1","pageRankQ1","neighborhood2inQ1","neighborhood2outQ1","authorityScoreQ1","hubScoreQ1","betweennessCentralityQ1","closenessCentralityQ1","localClusteringCoefficientQ1","inDegreeQ2","outDegreeFullQ2","outDegreeQ2","numReciprocalQ2","pageRankQ2","neighborhood2inQ2","neighborhood2outQ2","authorityScoreQ2","hubScoreQ2","betweennessCentralityQ2","closenessCentralityQ2","localClusteringCoefficientQ2","inDegreeQ3","outDegreeFullQ3","outDegreeQ3","numReciprocalQ3","pageRankQ3","neighborhood2inQ3","neighborhood2outQ3","authorityScoreQ3","hubScoreQ3","betweennessCentralityQ3","closenessCentralityQ3","localClusteringCoefficientQ3","inDegreeQ4","outDegreeFullQ4","outDegreeQ4","numReciprocalQ4","pageRankQ4","neighborhood2inQ4","neighborhood2outQ4","authorityScoreQ4","hubScoreQ4","betweennessCentralityQ4","closenessCentralityQ4","localClusteringCoefficientQ4","inDegreeQ5","outDegreeFullQ5","outDegreeQ5","numReciprocalQ5","pageRankQ5","neighborhood2inQ5","neighborhood2outQ5","authorityScoreQ5","hubScoreQ5","betweennessCentralityQ5","closenessCentralityQ5","localClusteringCoefficientQ5","inDegreeQ6","outDegreeFullQ6","outDegreeQ6","numReciprocalQ6","pageRankQ6","neighborhood2inQ6","neighborhood2outQ6","authorityScoreQ6","hubScoreQ6","betweennessCentralityQ6","closenessCentralityQ6","localClusteringCoefficientQ6","inDegreeQ7","outDegreeFullQ7","outDegreeQ7","numReciprocalQ7","pageRankQ7","neighborhood2inQ7","neighborhood2outQ7","authorityScoreQ7","hubScoreQ7","betweennessCentralityQ7","closenessCentralityQ7","localClusteringCoefficientQ7","inDegreeQ8","outDegreeFullQ8","outDegreeQ8","numReciprocalQ8","pageRankQ8","neighborhood2inQ8","neighborhood2outQ8","authorityScoreQ8","hubScoreQ8","betweennessCentralityQ8","closenessCentralityQ8","localClusteringCoefficientQ8","inDegreeQ9","outDegreeFullQ9","outDegreeQ9","numReciprocalQ9","pageRankQ9","neighborhood2inQ9","neighborhood2outQ9","authorityScoreQ9","hubScoreQ9","betweennessCentralityQ9","closenessCentralityQ9","localClusteringCoefficientQ9","dormTimeInteraction","timeFactor","timeFactor01","timeFactor12","timeFactor02"
206,8.06,2.64,2.38,5.54,3,18,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,1,9,2,0,1,18,1,0,4,4,8,10.371,25.217,39.229,10.458,5.7249,4.9562,3.5721,14.742,91.638,991.8,1341.4,333.41,3.6853,5.2557,0.68157,5.0482,0.71357,2.6284,4.0822,2.5511,1.4132,3.2556,2.5097,5.6137,4.5948,3.0248,4.5699,1.9998,0.58781,21.579,7.7486,1.1349,0.57559,0.26009,0.60665,1.6409,1.6487,1.5686,4.9286,1.7918,0.69315,0.69315,0.69315,1.7918,"TFall",2,5,0,1,-1,0.0153804200127967,13,1,0.165458179652141,0,0,0.0217391304347826,0,3,0,1,-1,0.00741908709116067,3,1,0.0834819052300252,3.10710486173438e-17,0,0.0217391304347826,0,4,0,1,-1,0.0202835876681482,4,1,0.00593650575549678,3.33755917426358e-17,0,0.0217391304347826,0,4,0,1,-1,0.0221979355485312,5,1,0,4.72268299707671e-17,0,0.0217391304347826,0.666666666666667,3,0,1,-1,0.00669256450364344,3,1,0.0250871601339951,0,0,0.0217391304347826,0,4,0,1,-1,0.0300731283672023,9,1,0.126558516320499,0,0,0.0217391304347826,0.333333333333333,4,0,1,-1,0.0109770053536917,8,1,0.143664920912599,3.23420265015764e-17,0,0.0217391304347826,0.333333333333333,5,0,1,-1,0.0182738863711767,13,1,0.231786105730042,0,0,0.0217391304347826,0,1,0,1,-1,0.0140039974118862,1,1,0,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
207,5.59,3.6,1.91,12.12,2,19,1,NA,NA,NA,1,NA,NA,NA,NA,NA,4,29,3,2,3,1,0,2,0,2,3,NA,NA,25.79,14.517,24.806,18.183,2.5125,2.6395,2.4937,11.007,73.24,751.61,670.62,253.41,3.8412,10.159,0.60674,6.0864,0.90821,1.4163,5.9348,2.8097,1.5819,3.5457,2.3523,5.6137,0.59204,1.4031,2.2334,3.8674,1.236,37.283,10.345,1.056,0.69348,0.091005,0.17284,1.3137,1.1632,1.4351,2.9153,1.6094,0.69315,0,0,0,"TFall",2,1,3,1,1,0.0104270973805426,4,4,0.00338756567007989,0.017615169992148,0,0.100896860986547,0,1,1,0,0,0.00902918721848939,4,1,0.0040863309456621,1.55355243086719e-17,0,0.0217391304347826,NA,0,1,0,0,0.00792843817647485,1,1,0,9.50154376400478e-18,0,0.0217391304347826,NA,1,1,0,0,0.00654199878012828,3,1,0.24144876050085,3.54201224780754e-17,0,0.0217391304347826,NA,0,1,0,0,0.00447413782973378,1,1,1.30259124911791e-17,0,0,0.0217391304347826,NA,0,2,1,0,0.00489515066254864,1,3,0,0.0157947188363951,0,0.0412087912087912,NA,0,3,2,0,0.00487943355982982,1,10,0,0.0291373654066288,0,0.0606469002695418,0,0,2,1,0,0.00467782898641273,1,3,0,0.0378940214878404,0,0.0723472668810289,NA,0,0,0,0,0.0140039974118862,1,1,0,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
208,4.86,2.76,2.27,9.74,1,18,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,47,9,6,2,0,1,18,1,2,4,4,9,32.295,14.517,17.204,13.475,2.7225,1.5291,3.6826,7.7169,73.24,907.48,863.55,249.13,3.6853,10.159,0.38103,5.301,0.76537,2.5205,3.2371,2.0402,0.86844,2.6893,2.668,4.2207,2.8072,2.6868,3.4148,1.5814,1.3064,23.531,5.9686,0.89491,0.54382,0.33475,0.41099,1.6332,1.6487,1.6094,2.9153,2.0794,0.69315,0,0.69315,3.0445,"TFall",2,4,7,5,4,0.0201496912540477,10,9,0.246400710221335,0.384356576375063,0.0186507936507937,0.0955414012738854,0.138888888888889,4,2,2,2,0.0475842036341816,8,4,0.120320262510162,0.088165373136126,0.00101010101010101,0.0549450549450549,0.266666666666667,3,2,2,1,0.0639054389729992,8,4,0.0911682037415896,0.35118176525045,0.00353535353535354,0.0232438016528926,0.2,1,1,1,0,0.0352297144768095,5,3,0.00264429420209781,0.00923093273800174,0,0.0227158001009591,1,3,1,1,1,0.0355960610324803,10,4,0.0633923501420042,0.0416069167169371,0,0.0286624203821656,0.333333333333333,3,2,2,2,0.0385047939891821,9,4,0.0994167898398509,0.0598933444690251,0.0272727272727273,0.0431447746883988,0.1,2,1,1,0,0.0160299647408632,7,3,0.052809526671799,0.278215050025219,0.00151515151515152,0.0237341772151899,0.666666666666667,4,2,1,0,0.0152093328062544,10,5,0.32951185490779,0.135979446150024,0,0.0678733031674208,0.7,0,0,0,0,0.0140039974118862,1,1,0,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
209,5.23,2.03,2.69,13.2,1,18,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,47,9,3,1,1,1,18,1,1,4,4,9,25.79,9.8804,21.724,4.8068,4.7516,1.3849,4.812,9.7142,36.591,548.83,1786,240.62,3.3775,10.159,0.22942,6.9113,0.54254,3.4793,5.9348,3.4648,0.86844,0.87779,3.7996,8.0554,1.8019,2.6868,3.9762,3.133,0.28505,39.926,12.45,0.81261,0.44197,0.28673,0.48012,1.6487,1.5686,1.6487,7.2464,2.0794,1.3863,0.69315,0,0,"TFall",2,2,0,1,-1,0.00640115088544445,2,1,0.0361225780921884,0,0,0.0217391304347826,NA,2,0,1,-1,0.00662833799680499,2,1,0.0503397138493628,1.55355243086719e-17,0,0.0217391304347826,NA,2,0,1,-1,0.0150864247608586,4,1,0.0372298041352581,9.50154376400478e-18,0,0.0217391304347826,NA,1,0,1,-1,0.00555584068425437,1,1,0,3.54201224780754e-17,0,0.0217391304347826,NA,2,0,1,-1,0.00574181021482501,2,1,0.0187149600210018,0,0,0.0217391304347826,NA,1,0,1,-1,0.00489515066254864,1,1,0,0,0,0.0217391304347826,NA,1,0,1,-1,0.00487943355982982,1,1,0,0,0,0.0217391304347826,NA,4,0,1,-1,0.00958011203259605,9,1,0.263526640762495,3.87534310250637e-17,0,0.0217391304347826,0.333333333333333,1,0,1,-1,0.0140039974118862,1,1,0,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
210,5.92,2.92,2.38,10.7,3,18,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,9,1,2,1,1,1,18,1,3,4,3,NA,25.79,18.048,23.259,13.475,4.0492,3.0403,3.462,10.364,56.408,548.83,1086.7,240.62,3.0753,8.4592,0.30534,5.5583,0.76537,2.736,4.5257,2.8097,1.4132,2.2775,2.118,5.6137,2.8072,2.6868,3.7855,2.4388,0.82843,29.963,11.032,1.056,0.57559,0.23142,0.33722,1.6094,1.6094,1.6094,4.9286,1.9459,1.3863,0.69315,0,0,"TFall",2,13,2,1,1,0.0978211984939548,30,3,1,0.0417110524367397,0.112201178451178,0.0959488272921109,0.175824175824176,9,2,2,2,0.062434188154186,19,6,1,0.07120290106985,0.14520202020202,0.059445178335535,0.127272727272727,6,1,0,0,0.0700428918729887,16,1,1,6.67511834852717e-17,0,0.0217391304347826,0,2,2,1,1,0.0216567870735966,6,3,0.289026013896192,0,0.00606060606060606,0.0237341772151899,0,7,2,1,1,0.0677243525754358,18,3,0.326028428631756,0.00998780446646767,0.0643097643097643,0.028772378516624,0.107142857142857,8,2,1,1,0.0902585171699257,18,3,1,0.0335594661370018,0.185353535353535,0.0397877984084881,0.0833333333333333,12,2,1,1,0.0673624054383426,23,3,1,0.0543849294842259,0.0199494949494949,0.0232198142414861,0.115384615384615,12,3,2,1,0.0468107020682606,23,8,1,0.103519005289806,0.156835016835017,0.0726978998384491,0.175824175824176,0,0,0,0,0.0140039974118862,1,1,0,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
211,8.3,3.44,2.38,7.97,3,18,1,NA,NA,NA,NA,1,NA,NA,NA,NA,5,47,9,1,3,0,1,18,1,3,3,4,9,25.79,27.633,37.587,21.427,4.7516,1.2393,3.905,15.347,125.55,827.44,1786,365.94,3.9985,2.38,0.83069,6.632,0.4124,2.0846,6.6818,3.9969,0.86844,3.8401,2.668,8.0554,5.2623,2.3552,4.9835,1.9998,0.90548,37.283,11.032,0,0.36782,0.26009,0.27441,1.6014,1.5686,1.5261,7.2464,2.0794,1.6094,0.69315,0.69315,1.3863,"TFall",2,5,6,4,3,0.0214018084233125,12,9,0.236735374812272,0.566744694353982,0.0289816818983486,0.0971922246220302,0.194444444444444,3,3,2,2,0.0446541661462704,9,4,0.0328120786293771,0.110673222608692,0.0397727272727273,0.0549450549450549,0.1,3,3,2,1,0.0512752423440975,8,4,0.242907891581346,0.0798070804108274,0.00909090909090909,0.0232438016528926,0.1,3,3,2,1,0.0698208795118944,6,3,0,0.0100606748918493,0.00404040404040404,0.0227272727272727,0.2,3,4,2,1,0.0310980086695434,8,4,0.032444458081868,0.058778594510873,0.0175925925925926,0.0286806883365201,0.2,4,3,2,2,0.0366469423639821,7,4,0.120377517972485,0.0540350541470822,0.00429292929292929,0.0431447746883988,0.133333333333333,4,3,2,1,0.0154149628983802,7,4,0.134770564769877,0.0277810003317305,0.00707070707070707,0.0248618784530387,0.133333333333333,4,8,7,1,0.0210873097622178,12,10,0.161617733380981,0.872766508658174,0.0825252525252525,0.0717703349282297,0.218181818181818,1,0,0,0,0.0163846769719069,2,1,0.296285084386356,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
212,5.3,3.56,2.13,11.37,1,18,0,NA,NA,NA,1,NA,NA,NA,NA,NA,4,7,1,3,2,1,1,18,1,2,4,4,8,32.295,14.517,23.259,21.427,1.7075,0.63917,2.7052,12.273,79.204,679.94,971.24,275.08,3.0753,8.4592,0.22942,5.0482,0.76537,1.8639,4.3022,3.73,1.4132,2.6893,3.391,6.3804,3.3666,2.3552,3.9762,1.9998,1.1286,34.743,9.6733,1.1349,0.7736,0.47674,0.29046,1.6639,1.6864,1.6094,7.2464,1.9459,1.0986,0.69315,0.69315,0.69315,"TFall",2,0,3,2,0,0.00449203570908382,1,8,1.19034187636987e-17,0.084600217493417,0,0.114503816793893,0,0,1,0,0,0.00465146526091578,1,1,3.30575809529003e-17,1.55355243086719e-17,0,0.0217391304347826,NA,0,1,0,0,0.00792843817647485,1,1,0,9.50154376400478e-18,0,0.0217391304347826,NA,0,1,0,0,0.00555584068425437,1,1,0,3.54201224780754e-17,0,0.0217391304347826,NA,0,2,0,0,0.00447413782973378,1,1,1.30259124911791e-17,0,0,0.0217391304347826,NA,0,3,0,0,0.00489515066254864,1,1,0,0,0,0.0217391304347826,NA,0,1,0,0,0.00487943355982982,1,1,0,0,0,0.0217391304347826,NA,0,2,1,0,0.00467782898641273,1,8,0,0.151156035358058,0,0.0742574257425743,NA,1,2,0,0,0.0163846769719069,2,1,0.296285084386356,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
213,7.45,2.48,2.14,7.48,3,18,0,NA,NA,NA,NA,NA,1,NA,NA,NA,6,8,1,3,3,1,1,18,1,1,3,3,8,14.815,25.217,31.113,10.458,4.9911,4.9562,3.905,10.364,85.337,679.94,1086.7,270.71,3.8412,6.8221,0.30534,5.8201,0.4124,1.6413,5.2158,4.2654,0.56763,3.5457,0.83792,5.6137,3.9627,2.6868,4.1706,2.6655,0.98112,25.578,9.0162,0.89491,0.69348,0.23142,0.33722,1.6409,1.6487,1.6094,4.9286,1.7918,1.3863,0.69315,0,0,"TFall",2,3,5,3,3,0.0209472764875015,11,13,0.0623860151969701,0.0274359317506221,0.0914273689273689,0.110294117647059,0,2,5,3,2,0.0154507833796715,8,12,0.0219178261774637,0.0219299636612052,0.236279461279461,0.0663716814159292,0,1,0,0,0,0.0103671316031377,4,1,0.0458281804429904,9.50154376400478e-18,0,0.0217391304347826,NA,1,1,0,0,0.00796731041862411,4,1,0.00673573778187337,3.54201224780754e-17,0,0.0217391304347826,NA,1,1,1,0,0.00632583528843998,4,4,0.0379065195338342,0.00253475047586065,0.0454545454545455,0.029663810151615,0,2,1,1,1,0.0121588822463232,4,7,0.0565128713783631,0.0055876074868141,0.0116161616161616,0.040394973070018,0,4,1,1,1,0.17385261736477,17,2,0.044629888764001,0.136948997603067,0.00555555555555556,0.0222222222222222,0,4,1,1,0,0.0203295269158544,10,6,0.121126477855438,0.0382264143885404,0.0592003367003367,0.0710900473933649,0.2,0,0,0,0,0.0140039974118862,1,1,0,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
214,7.7,2.74,2.64,12.69,1,18,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,49,1,3,2,0,1,18,1,3,4,3,9,39.465,30.061,29.52,11.953,5.4778,3.9504,3.5721,5.6285,67.451,751.61,1086.7,232.19,2.633,8.4592,0.68157,7.4828,1.1134,2.8432,3.8656,3.0704,1.0573,4.7481,1.3542,4.8938,5.9647,3.3688,4.9835,2.2168,0.74988,32.303,11.734,0.55768,0.69348,0.31156,0.36733,1.6409,1.6094,1.6487,7.2464,2.0794,1.6094,0.69315,0.69315,1.7918,"TFall",2,6,4,4,3,0.0217761710553454,12,9,0.428091146779945,0.512713924131732,0.051866682700016,0.0971922246220302,0.244444444444444,5,3,3,2,0.0497069162145946,10,6,0.309965746223146,0.069857360594377,0.0776936026936027,0.0571065989847716,0.214285714285714,3,2,2,2,0.0639054389729992,8,4,0.176105113542137,0.0997542069434107,0.00202020202020202,0.0232438016528926,0.2,3,1,1,1,0.0685525632604657,8,3,0.0294179364105664,0,0.00353535353535354,0.0227158001009591,0.166666666666667,4,3,3,2,0.0528484118585204,13,5,0.153599448143659,0.114274575773258,0.0261784511784512,0.0288646568313021,0.142857142857143,3,3,3,2,0.0387699307350464,9,5,0.093918469658438,0.340918938645673,0.0545454545454545,0.0441609421000981,0.0666666666666667,2,3,3,1,0.0162323715854888,8,5,0.0470448856945064,0.3304026545494,0.0237373737373737,0.0249169435215947,0.3,6,3,3,2,0.0287999581313124,10,10,0.434651977441102,0.468854097857834,0.0292929292929293,0.0713153724247227,0.361111111111111,2,1,0,0,0.023923495578639,3,1,0.393536970571465,0,0,0.0217391304347826,0,"TFall.2","2",NA,"1","1"
215,5.77,3.58,2.16,5.22,1,18,0,NA,NA,NA,NA,NA,1,NA,NA,NA,6,5,1,2,3,1,1,18,1,2,2,2,7,10.371,18.048,23.259,19.796,3.3721,2.6395,2.5992,13.518,85.337,679.94,1341.4,301.65,3.8412,5.2557,0.38103,4.0826,0.86251,2.5205,4.3022,2.6801,1.2386,1.3647,1.3542,4.8938,2.8072,2.0304,3.2349,3.133,1.0922,23.531,5.9686,1.366,0.7476,0.43102,0.13675,1.6409,1.6864,1.5686,4.9286,1.9459,1.0986,0.69315,0,0,"TFall",2,7,8,6,5,0.031628124350319,14,13,0.568046212981682,0.853631806977767,0.16417328042328,0.108433734939759,0.179487179487179,5,8,6,4,0.0223232500567682,8,14,0.697125753579669,1,0.0584511784511784,0.0683890577507599,0.218181818181818,3,8,6,3,0.0500604974262382,5,10,0.265031481798728,1,0.0237373737373737,0.0328947368421053,0.0833333333333333,2,8,6,2,0.00991959025849644,3,13,0.265796193515457,1,0.0138047138047138,0.046972860125261,0.214285714285714,4,8,6,4,0.0119363195265554,6,14,0.635408384920708,0.972490014852028,0.0283249158249158,0.065123010130246,0.177777777777778,2,8,6,2,0.00767801597724486,3,11,0.284677073635037,1,0.0107744107744108,0.0537634408602151,0.321428571428571,4,8,6,3,0.0131793302016688,9,12,0.340270647928,0.901282262565001,0.0356060606060606,0.0470219435736677,0.222222222222222,3,8,6,3,0.0138493068246435,9,13,0.243281438809201,0.920932841832616,0.0658249158249158,0.073051948051948,0.277777777777778,0,1,0,0,0.0140039974118862,1,1,0,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
216,5.63,2.78,2.3,6.7,1,18,0,NA,NA,NA,1,NA,NA,NA,NA,NA,4,47,9,3,2,1,1,18,1,0,2,2,5,10.371,18.048,21.724,13.475,2.9359,2.7739,3.6826,15.948,98.103,827.44,1341.4,338.01,1.5241,10.159,0.45648,6.0864,0.86251,2.1942,3.2371,2.5511,1.4132,3.2556,2.9071,6.3804,3.3666,2.6868,4.1706,2.2168,1.1647,17.958,5.9686,1.2899,0.7476,0.26009,0.39663,1.679,1.7228,1.6094,7.2464,1.7918,1.6094,0.69315,0.69315,1.7918,"TFall",2,4,8,6,3,0.0163452955094337,10,12,0.420133878629134,0.849489403691818,0.0345432499599166,0.108173076923077,0.266666666666667,4,8,6,3,0.0147059211790223,7,13,0.626590807348672,0.954832807438128,0.0372643097643098,0.0682852807283763,0.222222222222222,1,8,6,1,0.0150203419785253,4,16,0.337818616115359,0.626262474470514,0.0202020202020202,0.0330639235855988,0.0952380952380952,1,8,6,1,0.0069611159708747,3,12,0.262834673669863,0.918633592476937,0.00202020202020202,0.0467775467775468,0.19047619047619,3,8,6,3,0.0105245762416945,6,17,0.445956170210859,0.971914648779031,0.026473063973064,0.0652173913043478,0.138888888888889,1,8,6,1,0.00598286959265833,3,14,0.219895761022629,0.981423993299121,0.0171717171717172,0.0548112058465286,0.285714285714286,1,8,7,1,0.00674650533839957,5,12,0.132882360864684,1,0.00606060606060606,0.047071129707113,0.357142857142857,1,8,7,1,0.0066398141199039,4,13,0.11010424643664,1,0.0186868686868687,0.0731707317073171,0.357142857142857,0,8,3,0,0.0140039974118862,1,4,0,0.740326727201665,0,0.0232558139534884,0.333333333333333,"TFall.2","2",NA,"1","1"
217,5.94,2.92,2.2,7.7,1,18,0,NA,1,NA,NA,NA,NA,NA,NA,NA,2,44,6,3,2,1,1,18,1,2,4,3,7,25.79,19.233,21.724,15.021,4.9911,3.4343,3.7936,14.132,125.55,907.48,1210,342.63,2.4886,6.8221,0.60674,5.8201,0.76537,2.1942,3.6526,2.6801,1.2386,3.4001,0.6937,4.2207,2.8072,2.3552,3.2349,1.9998,0.86713,11.806,11.032,1.4412,0.69348,0.46231,0.32186,1.6487,1.6094,1.6487,4.9286,1.7918,1.6094,0,0.69315,1.3863,"TFall",2,7,8,6,5,0.0301988643829921,13,13,0.577660618392085,0.824552304464569,0.0827966169632837,0.108958837772397,0.205128205128205,6,6,5,4,0.0248295538656989,10,12,0.860503806729178,0.644959124498764,0.10037037037037,0.0677710843373494,0.2,3,1,1,1,0.0299155144405628,5,7,0.611015965968114,0.0791376744759688,0.00757575757575758,0.0325379609544469,0.333333333333333,3,3,3,1,0.020758487400331,6,6,0.67460399344777,0.579462671718153,0.0102693602693603,0.0297029702970297,0.466666666666667,5,6,5,4,0.0140590833569762,8,13,0.790072959048679,0.831539237801444,0.0237794612794613,0.0641940085592011,0.222222222222222,5,3,2,1,0.0312690664752098,10,5,0.74193601364395,0.329914658975215,0.00193602693602694,0.0392670157068063,0.428571428571429,6,1,1,0,0.0156071401057743,11,4,0.645947640484353,0.154037022083313,0.00277777777777778,0.0355450236966825,0.523809523809524,5,3,2,1,0.0224828131277807,11,8,0.417948771050558,0.371037602308818,0.00336700336700337,0.0706436420722135,0.476190476190476,0,4,2,0,0.0140039974118862,1,5,0,0.174189203729045,0,0.023784355179704,0,"TFall.2","2",NA,"1","1"
218,5.69,3.61,1.88,5.82,1,18,0,NA,1,NA,NA,NA,NA,NA,NA,NA,2,47,9,3,3,1,1,18,1,2,4,3,7,14.815,18.048,21.724,19.796,3.1524,3.4343,3.462,11.007,51.163,612.37,1341.4,253.41,3.3775,8.4592,0.75622,3.8528,0.9946,1.8639,4.0822,1.914,1.4982,2.9701,1.6563,4.2207,1.8019,1.4031,2.3909,2.897,1.2005,16.285,4.3439,1.5157,0.89437,0.414,0.11825,1.6487,1.6864,1.6094,7.2464,1.7918,1.6094,0.69315,0,0,"TFall",2,6,4,3,2,0.0257000821176031,12,9,0.547675475123633,0.342917502139619,0.0222150072150072,0.102739726027397,0.277777777777778,5,4,3,2,0.0306933545956231,11,9,0.612487320752392,0.423704523057059,0.0689141414141414,0.0663716814159292,0.25,1,2,1,0,0.0150203419785253,5,3,0.337818616115359,0.182447693708802,0,0.0322118826055834,1,3,4,3,2,0.0452160470597026,8,6,0.456138545733142,0.648014042055157,0.0181818181818182,0.0297029702970297,0.333333333333333,3,7,6,3,0.0113769900015264,8,12,0.469919861764057,1,0.0304713804713805,0.0636492220650637,0.194444444444444,4,2,2,1,0.0443103890604766,12,5,0.452371753470348,0.486851736523707,0.0994949494949495,0.0398936170212766,0.4,6,6,6,2,0.0154693146347938,13,13,0.626705475507994,0.801907075472628,0.0601851851851852,0.047418335089568,0.212121212121212,7,7,6,3,0.0367103425292448,16,12,0.483163239229929,0.827988485012296,0.145808080808081,0.0729335494327391,0.141025641025641,0,0,0,0,0.0140039974118862,1,1,0,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
219,5.16,2.2,1.79,6.55,3,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,1,1,18,1,1,4,4,9,19.959,19.233,17.204,10.458,2.3058,3.4343,2.5992,7.7169,41.249,751.61,863.55,215.55,1.791,6.8221,0.60674,3.1922,0.47933,1.5291,2.8362,2.1671,0.86844,2.8291,1.205,3.594,2.2854,2.3552,2.8861,0.9955,0.82843,16.285,7.1387,0.6441,0.28774,0.28673,0.11825,1.6332,1.6487,1.6094,4.9286,1.7047,1.9459,0.69315,0,0,"TFall",2,0,7,3,0,0.00449203570908382,1,11,0,0.129469965488182,0,0.120320855614973,0.333333333333333,0,6,2,0,0.00465146526091578,1,8,6.61151619058006e-17,0.0576297777151,0,0.0638297872340425,0,0,1,0,0,0.00792843817647485,1,1,0,9.50154376400478e-18,0,0.0217391304347826,NA,0,1,0,0,0.00555584068425437,1,1,0,3.54201224780754e-17,0,0.0217391304347826,NA,0,1,0,0,0.00447413782973378,1,1,1.30259124911791e-17,0,0,0.0217391304347826,NA,0,3,0,0,0.00489515066254864,1,1,0,0,0,0.0217391304347826,NA,0,1,0,0,0.00487943355982982,1,1,0,0,0,0.0217391304347826,NA,0,2,0,0,0.00467782898641273,1,1,0,0,0,0.0217391304347826,NA,1,1,0,0,0.0163846769719069,2,1,0.296285084386356,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
220,7,3.1,2.47,4.5,3,18,0,NA,NA,NA,NA,NA,1,NA,NA,NA,6,9,1,2,2,1,0,15,1,3,NA,NA,6,3.6509,25.217,26.366,15.021,3.8206,4.9562,4.9272,15.948,91.638,1080.5,1786,361.25,3.5307,2.38,0.38103,6.632,0.47933,2.0846,4.3022,2.9398,1.4132,3.5457,2.5887,8.0554,5.9647,3.7185,6.0782,3.133,0.54615,27.722,10.345,0.81261,0.44197,0,0.36733,1.7228,1.5686,1.7579,2.9153,2.0794,1.9459,0.69315,0,0,"TFall",2,5,8,5,4,0.0273039952559375,13,14,0.0820855422346897,0.445526721057441,0.100095398428732,0.113350125944584,0.0444444444444444,5,8,4,4,0.0427262698724671,10,10,0.0674487871874496,0.0853174425672713,0.248644781144781,0.0657894736842105,0.0555555555555556,1,6,4,1,0.0309819852369073,4,7,0.0233404454195389,0.546762432283181,0.00858585858585859,0.0249722530521643,0.1,1,2,1,1,0.0906551915571241,4,2,0,0,0,0.0222222222222222,0,2,3,2,0,0.0166922526101186,6,5,0.00935748921081662,0.0463874669017394,0.0461279461279461,0.0290322580645161,0.333333333333333,2,8,5,1,0.0150595511623153,7,12,0.0506259235121158,0.540980939285086,0.112878787878788,0.0413983440662374,0.142857142857143,3,8,7,1,0.00923649898457455,4,19,0.0600997633665638,0.771417858981323,0.0281481481481481,0.0592885375494071,0.133333333333333,2,8,6,1,0.0161581118227657,7,19,0.0420617932306463,0.59929850617963,0.0671380471380471,0.075885328836425,0.25,0,1,0,0,0.0140039974118862,1,1,0,0,0,0.0217391304347826,NA,"TFall.2","2",NA,"1","1"
